"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CX3CL1",155.752580654599,-1.85369429593134,1.14362176586518,-1.62089805498672,0.105039504073399,0.639653595559902
"GCNT1",494.444351489781,-1.92649792473064,1.18904518530499,-1.62020581601067,0.105188072498782,0.639903110885637
"TRPV2",473.970985179572,0.649146472672635,0.400668024719404,1.62016041366726,0.105197822580881,0.639903110885637
"TRIP13",1155.88431132492,0.858562459168609,0.529924044785149,1.62016135636325,0.105197620131103,0.639903110885637
"TBX2",193.377574085909,1.10317422758158,0.682038251487734,1.61746679922309,0.105777556722134,0.639988027653233
"C11orf35",109.46868419727,1.14036465043892,0.705384742478923,1.61665624696015,0.105952503277309,0.639988027653233
"TUBA1B",80592.2614443424,0.667859154394209,0.41280641321083,1.6178507237801,0.105694771895605,0.639988027653233
"DKK3",745.144612163781,1.15185874118202,0.711448527105615,1.61903313774241,0.105440133378709,0.639988027653233
"NAP1L5",26.9429391711663,-1.48037189106934,0.91475909486505,-1.61831885507269,0.105593899302559,0.639988027653233
"MFNG",117.378925572168,0.760623809683108,0.470430280554174,1.616868303603,0.105906711618831,0.639988027653233
"EIF3A",28565.5812446177,0.552368565814456,0.34118049274563,1.61899222716194,0.105448935531575,0.639988027653233
"OR52I2",8.30402058019808,4.56194296938819,2.81834701479548,1.61865907407404,0.105520637092605,0.639988027653233
"CORO2A",1093.87286876328,-0.705497159811014,0.436334535685478,-1.61687215224136,0.10590588068624,0.639988027653233
"TRMT11",1815.38687151479,0.575085276642346,0.355468867804419,1.61782178055255,0.105701011069709,0.639988027653233
"MYO1C",15421.653318342,0.693450012081091,0.428932736329112,1.61668707782896,0.105945844662757,0.639988027653233
"ZNF286A",682.88753637823,0.652911925698627,0.403602448821315,1.61771051589354,0.105724998661112,0.639988027653233
"CD163L1",446.848683762148,0.823782528771031,0.508640114810175,1.61957837139618,0.10532287879156,0.639988027653233
"NPM1",40589.1327597711,0.747871573793253,0.461750038919887,1.61964593558596,0.105308356061834,0.639988027653233
"S1PR5",108.335018365653,-1.18975525640741,0.73574531495829,-1.61707486574326,0.105862121540028,0.639988027653233
"ATP9A",5301.36039584741,-0.732408945866072,0.452985939738586,-1.61684697385693,0.105911316868856,0.639988027653233
"OR2A4",3806.5618761389,-0.98762638403402,0.610373666408893,-1.61806846918,0.105647842769306,0.639988027653233
"FAM160A1",1976.27248956485,-0.565110997853559,0.349569489826361,-1.61659130530603,0.105966529963458,0.639988027653233
"RPS27A",19118.0972269092,0.445032816291074,0.274952771482144,1.61857912503339,0.10553784956384,0.639988027653233
"ZNF585A",750.588614537688,-0.84971084115051,0.524939969770451,-1.61868192571062,0.105515717703823,0.639988027653233
"RPL9",71033.8145179715,0.601772100126383,0.37249337831673,1.61552428890346,0.106197204767924,0.640598972791512
"ABHD4",668.165760943451,-0.693757971186855,0.429446972447834,-1.61546830155178,0.106209319476632,0.640598972791512
"PARP14",43231.1977452804,-0.757402309105009,0.468789689575546,-1.61565479349766,0.106168970051592,0.640598972791512
"ZBTB21",1142.95060246082,-0.914803432169008,0.566292877189523,-1.61542457801893,0.106218781265979,0.640598972791512
"PCDHB3",267.321959331563,-1.41613248297786,0.876967833049321,-1.61480550324611,0.106352821021286,0.640867759897792
"TLR8",136.057950023991,1.66674210935527,1.03223327036633,1.61469520233907,0.10637671703003,0.640867759897792
"TMEM5",470.455619270433,0.550899986511127,0.341105896933658,1.61504093439426,0.106301830556212,0.640867759897792
"RPA1",5596.30468032817,-0.468723318399693,0.290326252203471,-1.61447101267024,0.106425299451855,0.640932760441763
"RNASE7",729.601071047789,-2.02304368200671,1.25327978272403,-1.61419956652423,0.106484146001428,0.641059507290811
"CYP2S1",2305.82677136466,-1.55470344000876,0.963491257636448,-1.61361447515634,0.106611075112966,0.641595891710716
"HDGFRP2",1785.11159059976,-0.446794171108951,0.276965170272841,-1.61317818651641,0.106705801144099,0.641938163037519
"DIO1",60.4100912976618,-2.29292126866841,1.42169589322392,-1.61280712675399,0.106786417304905,0.642195337260244
"PCSK1",499.59195503224,-1.21986801812682,0.756864503830632,-1.61173897302997,0.107018753043623,0.642247691606379
"ZNF655",2651.97978728856,-0.534996515525468,0.331876194060262,-1.61203643135766,0.106954012230307,0.642247691606379
"STARD10",1421.32167839124,0.694439850699052,0.430649363515258,1.6125412215417,0.106844217350041,0.642247691606379
"SNX3",1239.5403410119,0.636412862203428,0.394837790405685,1.61183371416786,0.106998129581877,0.642247691606379
"RPS13",2728.44893175899,0.70604072547977,0.43791540711226,1.61227651279868,0.106901781939549,0.642247691606379
"PACSIN2",1357.31663106481,0.380800415683811,0.236269223573557,1.61172246610976,0.107022346628907,0.642247691606379
"EZR-AS1",19.8887251965199,-2.2558704542823,1.3999320579274,-1.61141424078974,0.107089465379589,0.642423149406599
"SHE",149.798170751874,-1.88769498344538,1.17164253115139,-1.61115266239978,0.107146452511146,0.64253772564941
"LRP5",6994.95521900701,0.714052636059352,0.443268625866518,1.61088016248273,0.107205844539908,0.642666637522903
"CD248",745.636677804541,1.0843556662333,0.673636308875874,1.60970489854208,0.107462295063061,0.643028976789604
"BFAR",2392.01236969743,0.55903168102142,0.347180429745358,1.61020504937864,0.107353099450893,0.643028976789604
"MAPKBP1",4326.3780846432,-0.514880377743088,0.319796980979655,-1.61002263425321,0.107392915113051,0.643028976789604
"NKD1",94.7446230113981,1.4702284010878,0.913254484145844,1.60987810803128,0.107424469086035,0.643028976789604
"SLC6A8",23196.2608379954,-0.824994019798758,0.512440086817991,-1.60993263606986,0.107412563281792,0.643028976789604
"HPS6",3422.23947805315,0.702563155558471,0.436493724161402,1.60956072600642,0.107493787911936,0.643028976789604
"ZNF566",401.852893302984,-0.595715194306848,0.370185608391567,-1.60923380272721,0.107565227659311,0.643229441422516
"ADCY6",2182.83530054152,0.792149402955303,0.492713487540996,1.60772827005145,0.107894704223812,0.643820430029436
"SLC7A2",940.117186886042,1.66183373640172,1.03386772908524,1.60739492069464,0.107967763606564,0.643820430029436
"ABCG1",1412.00403603465,1.04737595685287,0.651209757008008,1.60835421395566,0.107757623344381,0.643820430029436
"WBSCR22",1645.84042460245,0.56637159625238,0.352216433331312,1.60802149659957,0.107830470822514,0.643820430029436
"PHB",3370.64552146712,0.371433832978147,0.231012301216187,1.60785304948133,0.107867366683428,0.643820430029436
"SNORA70G",38.3805703004579,-1.12105670465257,0.697406578111204,-1.60746505673741,0.107952388805305,0.643820430029436
"RUNDC1",1329.4585347397,-0.428733129697736,0.266654299000252,-1.6078238052233,0.107873773225655,0.643820430029436
"C3AR1",216.014839050512,0.923490087235224,0.574384283259709,1.60779135876471,0.107880881626766,0.643820430029436
"STX1A",208.54792288727,1.01757781122046,0.633155477549175,1.60715313584478,0.108020779515165,0.64391015810112
"MIR6729",7.92280540860157,2.25958896842919,1.40701022886016,1.6059506335357,0.108284757097918,0.645256920458044
"POFUT2",601.322407267113,0.630077247461825,0.392596660981669,1.60489711218212,0.108516449193677,0.646410418642632
"MRTO4",1504.97008425989,0.808033459178742,0.503626906844213,1.6044286915526,0.108619590898813,0.646775809000745
"PEG3",115.894969627505,1.62249355216533,1.01137021389307,1.60425285407592,0.10865832863159,0.646775809000745
"PPP2R2C",560.195289363318,1.43781409406996,0.896337427631849,1.60409913693854,0.108692202114047,0.646775809000745
"KCNJ12",81.7288397513062,2.80312793584714,1.74782021894968,1.60378504920353,0.10876144122517,0.64696081435905
"SNX29P1",1157.31445263513,-0.817390680745051,0.509815903626042,-1.60330557546635,0.108867206156185,0.647123720824662
"HPGD",615.323728873648,-1.68702424344596,1.05238266076272,-1.60305210865341,0.108923150109214,0.647123720824662
"TPST1",1018.93359363116,0.437676223595863,0.273040948590857,1.60296917313932,0.108941460165954,0.647123720824662
"NFKBIA",16051.97869959,-0.640802239234999,0.399677643183484,-1.60329768292999,0.108868947815241,0.647123720824662
"FIS1",1087.93838405689,0.607552740203552,0.37910655381022,1.60259097105373,0.109024988453517,0.647166531040668
"EIF4B",15017.2497397192,0.523890752857001,0.326886194755851,1.60267016858357,0.109007492994096,0.647166531040668
"CRTAP",4464.32040557352,0.402152724889152,0.251097197564642,1.60158189254829,0.109248097593535,0.647929094425705
"CASC1",44.8624334951081,4.08021394182722,2.54775850544862,1.60149163788534,0.109268070644349,0.647929094425705
"SLC28A3",1668.07370161335,-1.99540474953576,1.24586105925194,-1.60162703113449,0.109238109660459,0.647929094425705
"RFX2",302.643316880092,-0.913249931481205,0.570746375633988,-1.60009764488957,0.109576923385879,0.649533395211855
"FURIN",2658.98288753428,0.702071373351418,0.438815720708496,1.59992302057428,0.109615661695127,0.649535991155715
"PTDSS2",672.506208204745,0.897412082808668,0.561215934211702,1.59904954243538,0.109809594865437,0.650171218513797
"MYADM",361.933231416847,1.04671762515295,0.654639470593363,1.59892226511213,0.109837876115457,0.650171218513797
"FAM124B",65.5155953419475,-1.72287198852262,1.07729096344064,-1.59926338100909,0.109762092507162,0.650171218513797
"MED12",10749.3178720988,-0.435190871812109,0.272294297058068,-1.59823718863749,0.109990200229521,0.650845710290454
"ITGAX",2746.10592810163,0.506844647752438,0.317410707295793,1.59681017716933,0.110308026678007,0.650909472662603
"TRIML2",24.8715914043732,4.8843334089941,3.05662071377625,1.59795207399476,0.110053643541464,0.650909472662603
"DIS3",4788.22125475946,-0.53799592104206,0.336767578366078,-1.59752884660779,0.110147872821544,0.650909472662603
"SEC11A",1430.86314549264,0.584459176573368,0.365994860664606,1.59690541968828,0.110286791530642,0.650909472662603
"OR2A20P",3074.14811243792,-0.777002687515527,0.48643824602512,-1.59733058381968,0.110192036874019,0.650909472662603
"GPD2",9175.35989806133,-0.544893660656615,0.341135601577832,-1.59729344617317,0.110200311030636,0.650909472662603
"UGT1A3",261.017081267826,-2.24048613964105,1.40249857417639,-1.59749619778171,0.110155144552934,0.650909472662603
"KDM3A",7011.03945629013,-0.397939818408186,0.249167112559918,-1.59708002520795,0.110247870099515,0.650909472662603
"DKFZP586I1420",101.13492954022,-0.745681287578172,0.467264403733042,-1.59584441190216,0.110523534908622,0.650989611018512
"SERINC3",2721.70533170369,0.707944071179165,0.443640667545503,1.59576008911887,0.110542367111611,0.650989611018512
"BORA",1583.75843751949,-0.509377469932705,0.319225673259516,-1.59566573932356,0.11056344169842,0.650989611018512
"MFSD6",5688.78015530776,-0.7057071561474,0.442214225578808,-1.59584905986168,0.110522496931697,0.650989611018512
"CTRL",162.691151803409,-0.859282292325319,0.538550801410175,-1.59554547143059,0.110590310121135,0.650989611018512
"UCK2",2566.66490730102,0.706343360245507,0.442621554211118,1.59581781213619,0.110529475285602,0.650989611018512
"ARL8A",2794.96625141373,0.491940121461919,0.308164479744692,1.59635569248435,0.110409402471877,0.650989611018512
"PSG8",120.879836985167,-3.3968149668827,2.13059359341153,-1.59430450621213,0.110867848893655,0.651718491988731
"FCER1A",64.1708759998801,-3.491057635468,2.18901988955485,-1.59480398151061,0.110756076434568,0.651718491988731
"ZKSCAN2",344.606173827146,0.605782562091742,0.379927318371132,1.59446960721046,0.110830892783241,0.651718491988731
"ETV3",1945.23260377048,-0.624128689429921,0.391420084947963,-1.59452392309632,0.11081873687384,0.651718491988731
"SNORA49",2226.26302679653,0.738868716126663,0.463583993869642,1.59381843613529,0.110976707024231,0.652132354270245
"WWC2",3073.86051998758,0.646350955704541,0.405603175649089,1.59355496827702,0.11103574739026,0.652200454872286
"TIAF1",181.471358544011,0.74223560954361,0.465862027078377,1.59325200681947,0.111103668502036,0.652200454872286
"SNORA70",5453.7588287872,1.04919216496502,0.658493352435464,1.59332233360374,0.111087898975616,0.652200454872286
"TPT1-AS1",132.069780223765,0.802119919913543,0.505326260018204,1.58733076702692,0.112437750461916,0.652456069924576
"CDC42EP4",1536.54469650597,-0.86379592847062,0.543343620157448,-1.58977835834405,0.111884773736709,0.652456069924576
"SERPINB5",4286.86671710254,-0.997281279824258,0.626933457994277,-1.59072907516345,0.111670560594729,0.652456069924576
"KCTD12",227.87217651562,0.88914195049216,0.56041059663653,1.5865901819641,0.112605492516065,0.652456069924576
"RAD54L",5271.30113969126,-0.594878329025675,0.374315190237794,-1.58924442432529,0.112005220481686,0.652456069924576
"PLEKHF2",1573.18596376338,-0.453146492759162,0.285972899136763,-1.58457844826216,0.113062144811617,0.652456069924576
"ZCCHC17",987.385703104566,-0.437618536679784,0.275995679215605,-1.5855992308413,0.11283025084078,0.652456069924576
"AP2B1",6612.72719773271,0.866085611409088,0.546469607447677,1.58487425394835,0.112994907211128,0.652456069924576
"PCDH12",407.703973765048,0.776443459036583,0.489611574495506,1.58583558780576,0.112776610467183,0.652456069924576
"DSN1",1470.52371852168,-0.462208970958886,0.291564984676995,-1.58526913466971,0.112905198644539,0.652456069924576
"RSAD1",327.572282020776,0.81398259696065,0.512575420199405,1.58802502984632,0.112280679339087,0.652456069924576
"LMTK3",325.03577908786,-0.980353128556306,0.618190303629837,-1.58584358699894,0.1127747954304,0.652456069924576
"RMRP",170049.629574985,0.663742400114618,0.418481181248748,1.58607466680822,0.112722372787197,0.652456069924576
"MIR941-4",89.47778668411,-0.999688855357318,0.630768666291072,-1.58487399387719,0.112994966312312,0.652456069924576
"HLA-F",14582.9447635137,-1.03407029540647,0.650937738610652,-1.58858556520869,0.112153989214692,0.652456069924576
"ORAOV1",258.813860978848,0.497053894834941,0.313384063431408,1.58608542308257,0.112719933092426,0.652456069924576
"PIK3R5",404.202315848351,0.690772683520284,0.434244099202061,1.59074742705682,0.111666428777548,0.652456069924576
"JMY",1479.0590383318,-0.883603578925862,0.556102777396842,-1.58892135562076,0.112078149122977,0.652456069924576
"CLHC1",430.805205604485,-0.869499850378686,0.547848025489212,-1.58711870797061,0.112485761563634,0.652456069924576
"RIBC2",770.468881470044,-0.759481808864686,0.47928704154106,-1.58460743362206,0.113055554951481,0.652456069924576
"DCAF11",1705.11673204153,-0.499721716446997,0.314305899720146,-1.58992152833257,0.111852494316476,0.652456069924576
"RHOU",668.72744389181,-0.947725362620228,0.597287533486648,-1.58671545861322,0.112577103578495,0.652456069924576
"PPP4R2",1881.59601507214,-0.50233012449765,0.316401459676416,-1.58763529413355,0.112368832449631,0.652456069924576
"EMC6",78.898393683163,1.30868689019037,0.823333801868244,1.58949734265835,0.111948153517352,0.652456069924576
"ANK3",6662.09395128127,-0.909343383981973,0.57324193458875,-1.5863169267865,0.112667434443204,0.652456069924576
"RAVER2",1153.11012598801,-0.736135085290888,0.464524059742585,-1.58470819724347,0.113032648563019,0.652456069924576
"ARHGEF25",539.926815420525,1.30204542808842,0.817715751519583,1.59229588725519,0.111318236620208,0.652456069924576
"NCK1",2352.05089753875,-0.541191503929657,0.341581295076012,-1.58437101718121,0.113109313378044,0.652456069924576
"PLXNA1",8516.71825406349,0.619641342336047,0.390508466609752,1.58675520588719,0.112568097629132,0.652456069924576
"ZNF664-FAM101A",14.3348225421304,2.3599784943415,1.486393176296,1.58772156114334,0.112349315281318,0.652456069924576
"ATG4A",976.654877350523,-0.666659800739854,0.41910604576498,-1.59067092320995,0.111683653950079,0.652456069924576
"ENSA",1075.99980570144,-0.466671328292164,0.294418557606478,-1.58506084699974,0.112952510210018,0.652456069924576
"CMBL",472.081717544004,1.4908124337483,0.939122902068034,1.58745189843139,0.112410333031153,0.652456069924576
"CCL4",1221.75416991659,-1.01873026085632,0.642069020293898,-1.58663668337403,0.112594954174453,0.652456069924576
"MDH2",6680.29800469133,0.576882264210129,0.363001237832278,1.58920192023332,0.112014813099786,0.652456069924576
"ATP11A",5809.85945350722,0.780666114012027,0.491409965994043,1.58862491205864,0.112145100421735,0.652456069924576
"POLA2",2413.38588841987,-0.444813657004534,0.280063867116314,-1.58825792696706,0.112228027098853,0.652456069924576
"MAPRE2",544.031563738312,0.749845400134787,0.473242254593729,1.58448530928101,0.113083322131857,0.652456069924576
